2025-05-06 05:38:06,665 - INFO - Namespace(dropout=0.1, eval_batch_size=128, eval_steps=1000, learning_rate=0.0001, log_dir=None, logging_steps=100, lr_scheduler_type='linear', model_name='gpt2', n_epochs=1, output_dir='model_4895', random_seed=4895, save_steps=1000, tokenizer_dir=None, train_batch_size=32, warmup_steps=0, weight_decay=0.01)
2025-05-06 05:38:06,667 - INFO - Random seed set to 4895
2025-05-06 05:38:07,672 - INFO - Cuda random seed set to 4895
2025-05-06 05:38:07,796 - INFO - Loading BabyLM Dataset...
2025-05-06 05:38:08,348 - INFO - Finished loading BabyLM
2025-05-06 05:38:09,751 - INFO - Using gpt2_collate_fn with bos_token_id 50256 and eos_token_id 50256
2025-05-06 05:38:09,997 - INFO - Model size: 124.4M parameters
2025-05-06 05:38:10,001 - INFO - Epoch 1/1
2025-05-06 05:38:21,048 - INFO - Step 100: Loss: 4.5537, Learning rate: 0.0001
2025-05-06 05:38:31,767 - INFO - Step 200: Loss: 2.8480, Learning rate: 0.0001
2025-05-06 05:38:42,281 - INFO - Step 300: Loss: 2.9914, Learning rate: 0.0001
2025-05-06 05:38:52,996 - INFO - Step 400: Loss: 3.7226, Learning rate: 0.0001
2025-05-06 05:39:03,830 - INFO - Step 500: Loss: 3.1313, Learning rate: 0.0001
2025-05-06 05:39:14,291 - INFO - Step 600: Loss: 2.8187, Learning rate: 0.0001
2025-05-06 05:39:24,945 - INFO - Step 700: Loss: 2.8764, Learning rate: 0.0001
2025-05-06 05:39:35,622 - INFO - Step 800: Loss: 2.9139, Learning rate: 0.0001
2025-05-06 05:39:46,240 - INFO - Step 900: Loss: 2.4738, Learning rate: 0.0001
2025-05-06 05:39:57,203 - INFO - Step 1000: Loss: 3.3383, Learning rate: 0.0001
2025-05-06 05:40:07,845 - INFO - Step 1100: Loss: 3.4407, Learning rate: 0.0001
2025-05-06 05:40:18,580 - INFO - Step 1200: Loss: 3.1885, Learning rate: 0.0001
2025-05-06 05:40:28,989 - INFO - Step 1300: Loss: 2.7363, Learning rate: 0.0001
2025-05-06 05:40:39,416 - INFO - Step 1400: Loss: 2.9370, Learning rate: 0.0001
2025-05-06 05:40:49,838 - INFO - Step 1500: Loss: 2.8837, Learning rate: 0.0001
2025-05-06 05:41:00,069 - INFO - Step 1600: Loss: 2.8612, Learning rate: 0.0001
2025-05-06 05:41:10,496 - INFO - Step 1700: Loss: 3.6114, Learning rate: 0.0001
2025-05-06 05:41:20,769 - INFO - Step 1800: Loss: 2.8291, Learning rate: 0.0001
