2025-05-06 04:48:29,912 - INFO - Namespace(dropout=0.1, eval_batch_size=128, eval_steps=1000, learning_rate=0.0001, log_dir=None, logging_steps=100, lr_scheduler_type='linear', model_name='gpt2', n_epochs=1, output_dir='model_5272', random_seed=5272, save_steps=1000, tokenizer_dir=None, train_batch_size=32, warmup_steps=0, weight_decay=0.01)
2025-05-06 04:48:29,913 - INFO - Random seed set to 5272
2025-05-06 04:48:31,159 - INFO - Cuda random seed set to 5272
2025-05-06 04:48:31,272 - INFO - Loading BabyLM Dataset...
2025-05-06 04:48:32,130 - INFO - Finished loading BabyLM
2025-05-06 04:48:33,404 - INFO - Using gpt2_collate_fn with bos_token_id 50256 and eos_token_id 50256
2025-05-06 04:48:33,670 - INFO - Model size: 124.4M parameters
2025-05-06 04:48:33,673 - INFO - Epoch 1/1
2025-05-06 04:48:43,758 - INFO - Step 100: Loss: 4.5247, Learning rate: 0.0001
2025-05-06 04:48:53,575 - INFO - Step 200: Loss: 2.8557, Learning rate: 0.0001
2025-05-06 04:49:03,301 - INFO - Step 300: Loss: 3.0619, Learning rate: 0.0001
2025-05-06 04:49:13,030 - INFO - Step 400: Loss: 3.7453, Learning rate: 0.0001
2025-05-06 04:49:22,954 - INFO - Step 500: Loss: 3.1584, Learning rate: 0.0001
2025-05-06 04:49:32,596 - INFO - Step 600: Loss: 2.8126, Learning rate: 0.0001
2025-05-06 04:49:42,464 - INFO - Step 700: Loss: 2.8730, Learning rate: 0.0001
2025-05-06 04:49:52,157 - INFO - Step 800: Loss: 2.9321, Learning rate: 0.0001
2025-05-06 04:50:01,873 - INFO - Step 900: Loss: 2.5029, Learning rate: 0.0001
2025-05-06 04:50:12,470 - INFO - Step 1000: Loss: 3.3423, Learning rate: 0.0001
2025-05-06 04:50:22,662 - INFO - Step 1100: Loss: 3.4722, Learning rate: 0.0001
2025-05-06 04:50:33,030 - INFO - Step 1200: Loss: 3.2626, Learning rate: 0.0001
2025-05-06 04:50:42,809 - INFO - Step 1300: Loss: 2.7313, Learning rate: 0.0001
2025-05-06 04:50:52,632 - INFO - Step 1400: Loss: 2.9579, Learning rate: 0.0001
2025-05-06 04:51:02,566 - INFO - Step 1500: Loss: 2.9028, Learning rate: 0.0001
2025-05-06 04:51:12,397 - INFO - Step 1600: Loss: 2.8796, Learning rate: 0.0001
2025-05-06 04:51:22,268 - INFO - Step 1700: Loss: 3.5875, Learning rate: 0.0001
2025-05-06 04:51:32,109 - INFO - Step 1800: Loss: 2.8364, Learning rate: 0.0001
2025-05-06 04:51:41,896 - INFO - Step 1900: Loss: 1.9225, Learning rate: 0.0001
2025-05-06 04:51:51,707 - INFO - Step 2000: Loss: 1.9341, Learning rate: 0.0001
2025-05-06 04:52:01,750 - INFO - Step 2100: Loss: 2.4307, Learning rate: 0.0001
2025-05-06 04:52:11,661 - INFO - Step 2200: Loss: 2.4797, Learning rate: 0.0001
2025-05-06 04:52:21,574 - INFO - Step 2300: Loss: 2.8330, Learning rate: 0.0001
2025-05-06 04:52:31,522 - INFO - Step 2400: Loss: 1.8841, Learning rate: 0.0001
2025-05-06 04:52:42,297 - INFO - Step 2500: Loss: 1.9927, Learning rate: 0.0001
2025-05-06 04:52:52,170 - INFO - Step 2600: Loss: 2.4360, Learning rate: 0.0001
2025-05-06 04:53:02,099 - INFO - Step 2700: Loss: 2.6649, Learning rate: 0.0001
2025-05-06 04:53:11,929 - INFO - Step 2800: Loss: 2.0049, Learning rate: 0.0001
2025-05-06 04:53:22,093 - INFO - Step 2900: Loss: 3.4678, Learning rate: 0.0001
2025-05-06 04:53:32,477 - INFO - Step 3000: Loss: 2.4907, Learning rate: 0.0001
2025-05-06 04:53:42,633 - INFO - Step 3100: Loss: 2.8394, Learning rate: 0.0001
2025-05-06 04:53:52,826 - INFO - Step 3200: Loss: 2.6246, Learning rate: 0.0001
2025-05-06 04:54:03,006 - INFO - Step 3300: Loss: 3.1956, Learning rate: 0.0001
2025-05-06 04:54:13,338 - INFO - Step 3400: Loss: 2.4162, Learning rate: 0.0001
2025-05-06 04:54:23,577 - INFO - Step 3500: Loss: 2.0333, Learning rate: 0.0001
2025-05-06 04:54:33,555 - INFO - Step 3600: Loss: 2.1757, Learning rate: 0.0001
2025-05-06 04:54:43,425 - INFO - Step 3700: Loss: 2.1628, Learning rate: 0.0001
2025-05-06 04:54:53,208 - INFO - Step 3800: Loss: 3.0644, Learning rate: 0.0001
2025-05-06 04:55:03,508 - INFO - Step 3900: Loss: 2.3167, Learning rate: 0.0001
2025-05-06 04:55:13,354 - INFO - Step 4000: Loss: 2.5660, Learning rate: 0.0001
