2025-05-06 04:54:22,826 - INFO - Namespace(dropout=0.1, eval_batch_size=128, eval_steps=1000, learning_rate=0.0001, log_dir=None, logging_steps=100, lr_scheduler_type='linear', model_name='gpt2', n_epochs=1, output_dir='model_4000', random_seed=4000, save_steps=1000, tokenizer_dir=None, train_batch_size=32, warmup_steps=0, weight_decay=0.01)
2025-05-06 04:54:22,827 - INFO - Random seed set to 4000
2025-05-06 04:54:23,717 - INFO - Cuda random seed set to 4000
2025-05-06 04:54:23,836 - INFO - Loading BabyLM Dataset...
2025-05-06 04:54:24,472 - INFO - Finished loading BabyLM
2025-05-06 04:54:25,875 - INFO - Using gpt2_collate_fn with bos_token_id 50256 and eos_token_id 50256
2025-05-06 04:54:26,120 - INFO - Model size: 124.4M parameters
2025-05-06 04:54:26,124 - INFO - Epoch 1/1
2025-05-06 04:54:37,532 - INFO - Step 100: Loss: 4.5162, Learning rate: 0.0001
2025-05-06 04:54:48,272 - INFO - Step 200: Loss: 2.8442, Learning rate: 0.0001
2025-05-06 04:54:58,985 - INFO - Step 300: Loss: 3.0642, Learning rate: 0.0001
2025-05-06 04:55:09,732 - INFO - Step 400: Loss: 3.6940, Learning rate: 0.0001
2025-05-06 04:55:20,751 - INFO - Step 500: Loss: 3.2002, Learning rate: 0.0001
2025-05-06 04:55:31,410 - INFO - Step 600: Loss: 2.8184, Learning rate: 0.0001
2025-05-06 04:55:42,116 - INFO - Step 700: Loss: 2.8205, Learning rate: 0.0001
2025-05-06 04:55:52,878 - INFO - Step 800: Loss: 2.9522, Learning rate: 0.0001
2025-05-06 04:56:03,627 - INFO - Step 900: Loss: 2.4984, Learning rate: 0.0001
2025-05-06 04:56:14,703 - INFO - Step 1000: Loss: 3.3689, Learning rate: 0.0001
2025-05-06 04:56:25,745 - INFO - Step 1100: Loss: 3.4773, Learning rate: 0.0001
2025-05-06 04:56:37,002 - INFO - Step 1200: Loss: 3.2280, Learning rate: 0.0001
2025-05-06 04:56:47,730 - INFO - Step 1300: Loss: 2.7405, Learning rate: 0.0001
2025-05-06 04:56:58,532 - INFO - Step 1400: Loss: 3.0309, Learning rate: 0.0001
2025-05-06 04:57:09,481 - INFO - Step 1500: Loss: 2.9097, Learning rate: 0.0001
2025-05-06 04:57:20,369 - INFO - Step 1600: Loss: 2.9071, Learning rate: 0.0001
2025-05-06 04:57:31,282 - INFO - Step 1700: Loss: 3.6033, Learning rate: 0.0001
2025-05-06 04:57:42,328 - INFO - Step 1800: Loss: 2.8166, Learning rate: 0.0001
2025-05-06 04:57:53,185 - INFO - Step 1900: Loss: 1.8862, Learning rate: 0.0001
2025-05-06 04:58:03,962 - INFO - Step 2000: Loss: 1.9328, Learning rate: 0.0001
2025-05-06 04:58:14,783 - INFO - Step 2100: Loss: 2.4001, Learning rate: 0.0001
2025-05-06 04:58:25,643 - INFO - Step 2200: Loss: 2.4711, Learning rate: 0.0001
2025-05-06 04:58:36,539 - INFO - Step 2300: Loss: 2.8584, Learning rate: 0.0001
2025-05-06 04:58:47,538 - INFO - Step 2400: Loss: 1.8456, Learning rate: 0.0001
2025-05-06 04:58:58,351 - INFO - Step 2500: Loss: 2.0074, Learning rate: 0.0001
2025-05-06 04:59:09,103 - INFO - Step 2600: Loss: 2.4510, Learning rate: 0.0001
2025-05-06 04:59:20,139 - INFO - Step 2700: Loss: 2.7043, Learning rate: 0.0001
2025-05-06 04:59:31,021 - INFO - Step 2800: Loss: 2.0031, Learning rate: 0.0001
2025-05-06 04:59:42,094 - INFO - Step 2900: Loss: 3.4415, Learning rate: 0.0001
2025-05-06 04:59:53,338 - INFO - Step 3000: Loss: 2.4964, Learning rate: 0.0001
2025-05-06 05:00:04,585 - INFO - Step 3100: Loss: 2.8279, Learning rate: 0.0001
2025-05-06 05:00:15,685 - INFO - Step 3200: Loss: 2.6317, Learning rate: 0.0001
2025-05-06 05:00:26,853 - INFO - Step 3300: Loss: 3.2530, Learning rate: 0.0001
2025-05-06 05:00:38,163 - INFO - Step 3400: Loss: 2.4368, Learning rate: 0.0001
2025-05-06 05:00:49,230 - INFO - Step 3500: Loss: 2.0424, Learning rate: 0.0001
2025-05-06 05:00:59,949 - INFO - Step 3600: Loss: 2.1945, Learning rate: 0.0001
2025-05-06 05:01:10,789 - INFO - Step 3700: Loss: 2.1832, Learning rate: 0.0001
2025-05-06 05:01:21,715 - INFO - Step 3800: Loss: 3.0615, Learning rate: 0.0001
2025-05-06 05:01:32,602 - INFO - Step 3900: Loss: 2.3469, Learning rate: 0.0001
2025-05-06 05:01:43,368 - INFO - Step 4000: Loss: 2.5719, Learning rate: 0.0001
2025-05-06 05:01:54,273 - INFO - Step 4100: Loss: 2.8947, Learning rate: 0.0001
2025-05-06 05:02:05,066 - INFO - Step 4200: Loss: 2.2275, Learning rate: 0.0001
2025-05-06 05:02:15,957 - INFO - Step 4300: Loss: 2.2740, Learning rate: 0.0001
2025-05-06 05:02:26,780 - INFO - Step 4400: Loss: 1.6881, Learning rate: 0.0001
2025-05-06 05:02:38,086 - INFO - Step 4500: Loss: 2.0889, Learning rate: 0.0001
2025-05-06 05:02:49,037 - INFO - Step 4600: Loss: 1.9526, Learning rate: 0.0001
2025-05-06 05:02:59,855 - INFO - Step 4700: Loss: 3.1447, Learning rate: 0.0001
2025-05-06 05:03:10,725 - INFO - Step 4800: Loss: 3.4967, Learning rate: 0.0001
2025-05-06 05:03:21,630 - INFO - Step 4900: Loss: 3.4445, Learning rate: 0.0001
2025-05-06 05:03:32,368 - INFO - Step 5000: Loss: 2.9284, Learning rate: 0.0001
2025-05-06 05:03:43,238 - INFO - Step 5100: Loss: 2.8924, Learning rate: 0.0001
2025-05-06 05:03:54,179 - INFO - Step 5200: Loss: 2.3513, Learning rate: 0.0001
2025-05-06 05:04:05,146 - INFO - Step 5300: Loss: 2.8874, Learning rate: 0.0001
2025-05-06 05:04:15,949 - INFO - Step 5400: Loss: 1.8291, Learning rate: 0.0001
2025-05-06 05:04:26,823 - INFO - Step 5500: Loss: 1.7636, Learning rate: 0.0001
2025-05-06 05:04:37,649 - INFO - Step 5600: Loss: 2.0164, Learning rate: 0.0001
2025-05-06 05:04:48,485 - INFO - Step 5700: Loss: 2.0697, Learning rate: 0.0001
2025-05-06 05:04:59,486 - INFO - Step 5800: Loss: 2.2659, Learning rate: 0.0001
2025-05-06 05:05:10,543 - INFO - Step 5900: Loss: 2.1632, Learning rate: 0.0001
2025-05-06 05:05:21,501 - INFO - Step 6000: Loss: 2.4384, Learning rate: 0.0001
2025-05-06 05:05:32,442 - INFO - Step 6100: Loss: 2.8200, Learning rate: 0.0001
2025-05-06 05:05:43,327 - INFO - Step 6200: Loss: 4.0955, Learning rate: 0.0001
2025-05-06 05:05:54,366 - INFO - Step 6300: Loss: 2.6467, Learning rate: 0.0001
2025-05-06 05:06:05,295 - INFO - Step 6400: Loss: 2.8392, Learning rate: 0.0001
2025-05-06 05:06:16,294 - INFO - Step 6500: Loss: 3.2026, Learning rate: 0.0001
2025-05-06 05:06:27,175 - INFO - Step 6600: Loss: 2.7974, Learning rate: 0.0001
2025-05-06 05:06:38,087 - INFO - Step 6700: Loss: 2.7772, Learning rate: 0.0001
2025-05-06 05:06:48,898 - INFO - Step 6800: Loss: 3.2273, Learning rate: 0.0001
2025-05-06 05:06:59,815 - INFO - Step 6900: Loss: 2.4702, Learning rate: 0.0001
2025-05-06 05:07:10,645 - INFO - Step 7000: Loss: 2.0899, Learning rate: 0.0001
2025-05-06 05:07:21,489 - INFO - Step 7100: Loss: 2.5442, Learning rate: 0.0001
2025-05-06 05:07:32,554 - INFO - Step 7200: Loss: 3.3198, Learning rate: 0.0001
2025-05-06 05:07:43,861 - INFO - Step 7300: Loss: 3.3096, Learning rate: 0.0001
2025-05-06 05:07:54,840 - INFO - Step 7400: Loss: 2.9716, Learning rate: 0.0001
2025-05-06 05:08:05,824 - INFO - Step 7500: Loss: 3.3302, Learning rate: 0.0001
2025-05-06 05:08:16,745 - INFO - Step 7600: Loss: 3.5141, Learning rate: 0.0001
2025-05-06 05:08:27,735 - INFO - Step 7700: Loss: 2.9704, Learning rate: 0.0001
2025-05-06 05:08:38,740 - INFO - Step 7800: Loss: 3.2973, Learning rate: 0.0001
2025-05-06 05:08:49,660 - INFO - Step 7900: Loss: 1.9760, Learning rate: 0.0001
2025-05-06 05:09:00,589 - INFO - Step 8000: Loss: 2.6398, Learning rate: 0.0001
2025-05-06 05:09:11,434 - INFO - Step 8100: Loss: 2.4693, Learning rate: 0.0001
2025-05-06 05:09:22,458 - INFO - Step 8200: Loss: 2.5679, Learning rate: 0.0001
2025-05-06 05:09:33,394 - INFO - Step 8300: Loss: 2.8413, Learning rate: 0.0001
2025-05-06 05:09:44,256 - INFO - Step 8400: Loss: 3.3776, Learning rate: 0.0001
2025-05-06 05:09:55,351 - INFO - Step 8500: Loss: 2.8803, Learning rate: 0.0001
2025-05-06 05:10:06,424 - INFO - Step 8600: Loss: 3.3161, Learning rate: 0.0001
2025-05-06 05:10:17,499 - INFO - Step 8700: Loss: 2.9548, Learning rate: 0.0001
2025-05-06 05:10:28,810 - INFO - Step 8800: Loss: 3.0977, Learning rate: 0.0001
2025-05-06 05:10:39,623 - INFO - Step 8900: Loss: 3.1977, Learning rate: 0.0001
2025-05-06 05:10:50,626 - INFO - Step 9000: Loss: 2.2983, Learning rate: 0.0001
2025-05-06 05:11:01,669 - INFO - Step 9100: Loss: 2.8743, Learning rate: 0.0001
2025-05-06 05:11:12,527 - INFO - Step 9200: Loss: 2.5229, Learning rate: 0.0001
2025-05-06 05:11:23,441 - INFO - Step 9300: Loss: 3.6719, Learning rate: 0.0001
2025-05-06 05:11:34,354 - INFO - Step 9400: Loss: 2.5549, Learning rate: 0.0001
2025-05-06 05:11:45,369 - INFO - Step 9500: Loss: 1.9370, Learning rate: 0.0001
2025-05-06 05:11:56,412 - INFO - Step 9600: Loss: 2.0156, Learning rate: 0.0001
2025-05-06 05:12:07,306 - INFO - Step 9700: Loss: 2.3461, Learning rate: 0.0001
2025-05-06 05:12:18,135 - INFO - Step 9800: Loss: 1.7096, Learning rate: 0.0001
2025-05-06 05:12:29,016 - INFO - Step 9900: Loss: 1.9219, Learning rate: 0.0001
2025-05-06 05:12:40,327 - INFO - Step 10000: Loss: 2.1874, Learning rate: 0.0001
2025-05-06 05:12:51,230 - INFO - Step 10100: Loss: 2.0727, Learning rate: 0.0001
2025-05-06 05:13:02,095 - INFO - Step 10200: Loss: 2.3717, Learning rate: 0.0001
