2025-05-06 03:30:31,811 - INFO - Namespace(dropout=0.1, eval_batch_size=128, eval_steps=1000, learning_rate=0.0001, log_dir=None, logging_steps=100, lr_scheduler_type='linear', model_name='gpt2', n_epochs=1, output_dir='model_7445', random_seed=7445, save_steps=1000, tokenizer_dir=None, train_batch_size=32, warmup_steps=0, weight_decay=0.01)
2025-05-06 03:30:31,812 - INFO - Random seed set to 7445
2025-05-06 03:30:32,793 - INFO - Cuda random seed set to 7445
2025-05-06 03:30:32,941 - INFO - Loading BabyLM Dataset...
2025-05-06 03:31:03,643 - INFO - Finished loading BabyLM
2025-05-06 03:31:04,916 - INFO - Using gpt2_collate_fn with bos_token_id 50256 and eos_token_id 50256
2025-05-06 03:31:05,166 - INFO - Model size: 124.4M parameters
2025-05-06 03:31:05,190 - INFO - Epoch 1/1
2025-05-06 03:31:15,279 - INFO - Step 100: Loss: 4.5225, Learning rate: 0.0001
2025-05-06 03:31:24,944 - INFO - Step 200: Loss: 2.8027, Learning rate: 0.0001
2025-05-06 03:31:34,636 - INFO - Step 300: Loss: 3.0272, Learning rate: 0.0001
2025-05-06 03:31:44,310 - INFO - Step 400: Loss: 3.7312, Learning rate: 0.0001
2025-05-06 03:31:54,241 - INFO - Step 500: Loss: 3.1600, Learning rate: 0.0001
2025-05-06 03:32:03,932 - INFO - Step 600: Loss: 2.8167, Learning rate: 0.0001
2025-05-06 03:32:13,677 - INFO - Step 700: Loss: 2.8527, Learning rate: 0.0001
2025-05-06 03:32:23,391 - INFO - Step 800: Loss: 2.9192, Learning rate: 0.0001
2025-05-06 03:32:33,075 - INFO - Step 900: Loss: 2.5021, Learning rate: 0.0001
2025-05-06 03:32:43,876 - INFO - Step 1000: Loss: 3.3757, Learning rate: 0.0001
2025-05-06 03:32:53,933 - INFO - Step 1100: Loss: 3.4888, Learning rate: 0.0001
2025-05-06 03:33:04,111 - INFO - Step 1200: Loss: 3.2830, Learning rate: 0.0001
2025-05-06 03:33:13,935 - INFO - Step 1300: Loss: 2.7092, Learning rate: 0.0001
2025-05-06 03:33:23,748 - INFO - Step 1400: Loss: 2.9517, Learning rate: 0.0001
2025-05-06 03:33:33,695 - INFO - Step 1500: Loss: 2.9187, Learning rate: 0.0001
2025-05-06 03:33:43,541 - INFO - Step 1600: Loss: 2.9125, Learning rate: 0.0001
2025-05-06 03:33:53,445 - INFO - Step 1700: Loss: 3.5467, Learning rate: 0.0001
2025-05-06 03:34:03,091 - INFO - Step 1800: Loss: 2.8273, Learning rate: 0.0001
2025-05-06 03:34:12,888 - INFO - Step 1900: Loss: 1.8488, Learning rate: 0.0001
2025-05-06 03:34:22,617 - INFO - Step 2000: Loss: 1.9096, Learning rate: 0.0001
2025-05-06 03:34:32,513 - INFO - Step 2100: Loss: 2.4029, Learning rate: 0.0001
2025-05-06 03:34:42,462 - INFO - Step 2200: Loss: 2.4448, Learning rate: 0.0001
2025-05-06 03:34:52,414 - INFO - Step 2300: Loss: 2.8557, Learning rate: 0.0001
2025-05-06 03:35:02,578 - INFO - Step 2400: Loss: 1.9059, Learning rate: 0.0001
2025-05-06 03:35:12,716 - INFO - Step 2500: Loss: 2.0080, Learning rate: 0.0001
2025-05-06 03:35:22,573 - INFO - Step 2600: Loss: 2.4527, Learning rate: 0.0001
2025-05-06 03:35:32,461 - INFO - Step 2700: Loss: 2.6738, Learning rate: 0.0001
2025-05-06 03:35:42,406 - INFO - Step 2800: Loss: 1.9918, Learning rate: 0.0001
2025-05-06 03:35:52,606 - INFO - Step 2900: Loss: 3.4507, Learning rate: 0.0001
2025-05-06 03:36:02,711 - INFO - Step 3000: Loss: 2.5453, Learning rate: 0.0001
2025-05-06 03:36:12,734 - INFO - Step 3100: Loss: 2.8533, Learning rate: 0.0001
2025-05-06 03:36:22,756 - INFO - Step 3200: Loss: 2.6091, Learning rate: 0.0001
2025-05-06 03:36:32,917 - INFO - Step 3300: Loss: 3.2340, Learning rate: 0.0001
2025-05-06 03:36:43,036 - INFO - Step 3400: Loss: 2.4819, Learning rate: 0.0001
2025-05-06 03:36:53,107 - INFO - Step 3500: Loss: 2.0524, Learning rate: 0.0001
2025-05-06 03:37:02,950 - INFO - Step 3600: Loss: 2.1749, Learning rate: 0.0001
2025-05-06 03:37:12,829 - INFO - Step 3700: Loss: 2.2005, Learning rate: 0.0001
2025-05-06 03:37:22,764 - INFO - Step 3800: Loss: 3.0522, Learning rate: 0.0001
2025-05-06 03:37:32,631 - INFO - Step 3900: Loss: 2.3846, Learning rate: 0.0001
2025-05-06 03:37:43,180 - INFO - Step 4000: Loss: 2.5553, Learning rate: 0.0001
2025-05-06 03:37:53,111 - INFO - Step 4100: Loss: 2.3297, Learning rate: 0.0001
2025-05-06 03:38:02,813 - INFO - Step 4200: Loss: 2.2249, Learning rate: 0.0001
2025-05-06 03:38:12,623 - INFO - Step 4300: Loss: 2.2545, Learning rate: 0.0001
2025-05-06 03:38:22,469 - INFO - Step 4400: Loss: 1.7131, Learning rate: 0.0001
2025-05-06 03:38:32,341 - INFO - Step 4500: Loss: 2.0838, Learning rate: 0.0001
