2025-05-06 03:30:32,015 - INFO - Namespace(dropout=0.1, eval_batch_size=128, eval_steps=1000, learning_rate=0.0001, log_dir=None, logging_steps=100, lr_scheduler_type='linear', model_name='gpt2', n_epochs=1, output_dir='model_7454', random_seed=7454, save_steps=1000, tokenizer_dir=None, train_batch_size=32, warmup_steps=0, weight_decay=0.01)
2025-05-06 03:30:32,022 - INFO - Random seed set to 7454
2025-05-06 03:30:32,557 - INFO - Cuda random seed set to 7454
2025-05-06 03:30:32,899 - INFO - Loading BabyLM Dataset...
2025-05-06 03:31:06,625 - INFO - Finished loading BabyLM
2025-05-06 03:31:08,020 - INFO - Using gpt2_collate_fn with bos_token_id 50256 and eos_token_id 50256
2025-05-06 03:31:08,527 - INFO - Model size: 124.4M parameters
2025-05-06 03:31:08,531 - INFO - Epoch 1/1
2025-05-06 03:31:20,298 - INFO - Step 100: Loss: 4.5126, Learning rate: 0.0001
2025-05-06 03:31:31,215 - INFO - Step 200: Loss: 2.8467, Learning rate: 0.0001
2025-05-06 03:31:42,011 - INFO - Step 300: Loss: 3.0033, Learning rate: 0.0001
2025-05-06 03:31:52,849 - INFO - Step 400: Loss: 3.7695, Learning rate: 0.0001
2025-05-06 03:32:03,846 - INFO - Step 500: Loss: 3.1529, Learning rate: 0.0001
2025-05-06 03:32:14,600 - INFO - Step 600: Loss: 2.8234, Learning rate: 0.0001
2025-05-06 03:32:25,498 - INFO - Step 700: Loss: 2.8625, Learning rate: 0.0001
2025-05-06 03:32:36,772 - INFO - Step 800: Loss: 2.9295, Learning rate: 0.0001
2025-05-06 03:32:47,616 - INFO - Step 900: Loss: 2.5300, Learning rate: 0.0001
2025-05-06 03:32:58,768 - INFO - Step 1000: Loss: 3.3413, Learning rate: 0.0001
2025-05-06 03:33:09,859 - INFO - Step 1100: Loss: 3.4319, Learning rate: 0.0001
2025-05-06 03:33:21,218 - INFO - Step 1200: Loss: 3.2095, Learning rate: 0.0001
2025-05-06 03:33:32,319 - INFO - Step 1300: Loss: 2.7749, Learning rate: 0.0001
2025-05-06 03:33:43,258 - INFO - Step 1400: Loss: 2.9867, Learning rate: 0.0001
2025-05-06 03:33:54,245 - INFO - Step 1500: Loss: 2.8937, Learning rate: 0.0001
2025-05-06 03:34:05,261 - INFO - Step 1600: Loss: 2.8955, Learning rate: 0.0001
2025-05-06 03:34:16,240 - INFO - Step 1700: Loss: 3.5142, Learning rate: 0.0001
2025-05-06 03:34:26,980 - INFO - Step 1800: Loss: 2.8702, Learning rate: 0.0001
2025-05-06 03:34:37,855 - INFO - Step 1900: Loss: 1.9659, Learning rate: 0.0001
2025-05-06 03:34:48,775 - INFO - Step 2000: Loss: 1.9521, Learning rate: 0.0001
2025-05-06 03:34:59,860 - INFO - Step 2100: Loss: 2.4324, Learning rate: 0.0001
2025-05-06 03:35:11,139 - INFO - Step 2200: Loss: 2.4736, Learning rate: 0.0001
2025-05-06 03:35:22,142 - INFO - Step 2300: Loss: 2.8730, Learning rate: 0.0001
2025-05-06 03:35:33,140 - INFO - Step 2400: Loss: 1.9050, Learning rate: 0.0001
2025-05-06 03:35:44,147 - INFO - Step 2500: Loss: 1.9951, Learning rate: 0.0001
2025-05-06 03:35:55,335 - INFO - Step 2600: Loss: 2.4555, Learning rate: 0.0001
2025-05-06 03:36:06,485 - INFO - Step 2700: Loss: 2.6529, Learning rate: 0.0001
2025-05-06 03:36:17,609 - INFO - Step 2800: Loss: 1.9900, Learning rate: 0.0001
2025-05-06 03:36:28,818 - INFO - Step 2900: Loss: 3.4288, Learning rate: 0.0001
2025-05-06 03:36:40,155 - INFO - Step 3000: Loss: 2.4776, Learning rate: 0.0001
2025-05-06 03:36:51,341 - INFO - Step 3100: Loss: 2.8361, Learning rate: 0.0001
