2025-05-06 03:30:31,811 - INFO - Namespace(dropout=0.1, eval_batch_size=128, eval_steps=1000, learning_rate=0.0001, log_dir=None, logging_steps=100, lr_scheduler_type='linear', model_name='gpt2', n_epochs=1, output_dir='model_5345', random_seed=5345, save_steps=1000, tokenizer_dir=None, train_batch_size=32, warmup_steps=0, weight_decay=0.01)
2025-05-06 03:30:31,812 - INFO - Random seed set to 5345
2025-05-06 03:30:33,994 - INFO - Cuda random seed set to 5345
2025-05-06 03:30:34,104 - INFO - Loading BabyLM Dataset...
2025-05-06 03:31:04,547 - INFO - Finished loading BabyLM
2025-05-06 03:31:05,814 - INFO - Using gpt2_collate_fn with bos_token_id 50256 and eos_token_id 50256
2025-05-06 03:31:06,084 - INFO - Model size: 124.4M parameters
2025-05-06 03:31:06,087 - INFO - Epoch 1/1
2025-05-06 03:31:16,071 - INFO - Step 100: Loss: 4.6309, Learning rate: 0.0001
2025-05-06 03:31:25,836 - INFO - Step 200: Loss: 2.8475, Learning rate: 0.0001
2025-05-06 03:31:35,521 - INFO - Step 300: Loss: 3.0663, Learning rate: 0.0001
2025-05-06 03:31:45,178 - INFO - Step 400: Loss: 3.7779, Learning rate: 0.0001
2025-05-06 03:31:55,133 - INFO - Step 500: Loss: 3.2019, Learning rate: 0.0001
2025-05-06 03:32:04,813 - INFO - Step 600: Loss: 2.8631, Learning rate: 0.0001
2025-05-06 03:32:14,552 - INFO - Step 700: Loss: 2.8797, Learning rate: 0.0001
2025-05-06 03:32:24,292 - INFO - Step 800: Loss: 2.9316, Learning rate: 0.0001
2025-05-06 03:32:33,956 - INFO - Step 900: Loss: 2.5163, Learning rate: 0.0001
2025-05-06 03:32:44,689 - INFO - Step 1000: Loss: 3.3700, Learning rate: 0.0001
2025-05-06 03:32:54,737 - INFO - Step 1100: Loss: 3.4816, Learning rate: 0.0001
2025-05-06 03:33:05,022 - INFO - Step 1200: Loss: 3.2287, Learning rate: 0.0001
2025-05-06 03:33:14,818 - INFO - Step 1300: Loss: 2.7242, Learning rate: 0.0001
2025-05-06 03:33:24,649 - INFO - Step 1400: Loss: 3.0318, Learning rate: 0.0001
2025-05-06 03:33:34,522 - INFO - Step 1500: Loss: 2.9071, Learning rate: 0.0001
2025-05-06 03:33:44,433 - INFO - Step 1600: Loss: 2.8803, Learning rate: 0.0001
2025-05-06 03:33:54,296 - INFO - Step 1700: Loss: 3.5713, Learning rate: 0.0001
2025-05-06 03:34:03,965 - INFO - Step 1800: Loss: 2.8490, Learning rate: 0.0001
2025-05-06 03:34:13,752 - INFO - Step 1900: Loss: 1.8791, Learning rate: 0.0001
2025-05-06 03:34:23,501 - INFO - Step 2000: Loss: 1.9146, Learning rate: 0.0001
2025-05-06 03:34:33,409 - INFO - Step 2100: Loss: 2.4196, Learning rate: 0.0001
2025-05-06 03:34:43,356 - INFO - Step 2200: Loss: 2.4586, Learning rate: 0.0001
2025-05-06 03:34:53,204 - INFO - Step 2300: Loss: 2.8383, Learning rate: 0.0001
2025-05-06 03:35:03,652 - INFO - Step 2400: Loss: 1.8759, Learning rate: 0.0001
2025-05-06 03:35:13,508 - INFO - Step 2500: Loss: 1.9879, Learning rate: 0.0001
2025-05-06 03:35:23,371 - INFO - Step 2600: Loss: 2.4687, Learning rate: 0.0001
2025-05-06 03:35:33,398 - INFO - Step 2700: Loss: 2.7005, Learning rate: 0.0001
2025-05-06 03:35:43,293 - INFO - Step 2800: Loss: 1.9837, Learning rate: 0.0001
2025-05-06 03:35:53,440 - INFO - Step 2900: Loss: 3.4396, Learning rate: 0.0001
2025-05-06 03:36:03,789 - INFO - Step 3000: Loss: 2.4948, Learning rate: 0.0001
2025-05-06 03:36:13,925 - INFO - Step 3100: Loss: 2.8123, Learning rate: 0.0001
2025-05-06 03:36:24,012 - INFO - Step 3200: Loss: 2.6200, Learning rate: 0.0001
2025-05-06 03:36:34,154 - INFO - Step 3300: Loss: 3.2028, Learning rate: 0.0001
2025-05-06 03:36:44,477 - INFO - Step 3400: Loss: 2.4179, Learning rate: 0.0001
2025-05-06 03:36:54,579 - INFO - Step 3500: Loss: 2.0128, Learning rate: 0.0001
2025-05-06 03:37:04,422 - INFO - Step 3600: Loss: 2.1791, Learning rate: 0.0001
2025-05-06 03:37:14,301 - INFO - Step 3700: Loss: 2.1940, Learning rate: 0.0001
2025-05-06 03:37:24,175 - INFO - Step 3800: Loss: 3.0962, Learning rate: 0.0001
2025-05-06 03:37:34,098 - INFO - Step 3900: Loss: 2.4107, Learning rate: 0.0001
2025-05-06 03:37:44,423 - INFO - Step 4000: Loss: 2.5809, Learning rate: 0.0001
2025-05-06 03:37:54,378 - INFO - Step 4100: Loss: 2.3479, Learning rate: 0.0001
2025-05-06 03:38:04,086 - INFO - Step 4200: Loss: 2.2618, Learning rate: 0.0001
2025-05-06 03:38:13,893 - INFO - Step 4300: Loss: 2.3041, Learning rate: 0.0001
2025-05-06 03:38:23,733 - INFO - Step 4400: Loss: 1.7177, Learning rate: 0.0001
2025-05-06 03:38:33,620 - INFO - Step 4500: Loss: 2.0517, Learning rate: 0.0001
2025-05-06 03:38:43,513 - INFO - Step 4600: Loss: 1.9500, Learning rate: 0.0001
2025-05-06 03:38:53,351 - INFO - Step 4700: Loss: 3.1506, Learning rate: 0.0001
2025-05-06 03:39:03,193 - INFO - Step 4800: Loss: 3.4378, Learning rate: 0.0001
2025-05-06 03:39:13,124 - INFO - Step 4900: Loss: 3.4677, Learning rate: 0.0001
2025-05-06 03:39:22,940 - INFO - Step 5000: Loss: 2.9973, Learning rate: 0.0001
2025-05-06 03:39:32,857 - INFO - Step 5100: Loss: 2.9411, Learning rate: 0.0001
2025-05-06 03:39:42,781 - INFO - Step 5200: Loss: 2.3504, Learning rate: 0.0001
2025-05-06 03:39:52,827 - INFO - Step 5300: Loss: 2.8703, Learning rate: 0.0001
2025-05-06 03:40:03,012 - INFO - Step 5400: Loss: 1.8447, Learning rate: 0.0001
2025-05-06 03:40:12,825 - INFO - Step 5500: Loss: 1.7688, Learning rate: 0.0001
2025-05-06 03:40:22,783 - INFO - Step 5600: Loss: 1.9876, Learning rate: 0.0001
2025-05-06 03:40:32,676 - INFO - Step 5700: Loss: 2.0893, Learning rate: 0.0001
2025-05-06 03:40:42,695 - INFO - Step 5800: Loss: 2.2925, Learning rate: 0.0001
