2025-05-06 04:37:22,156 - INFO - Namespace(dropout=0.1, eval_batch_size=128, eval_steps=1000, learning_rate=0.0001, log_dir=None, logging_steps=100, lr_scheduler_type='linear', model_name='gpt2', n_epochs=1, output_dir='model_2751', random_seed=2751, save_steps=1000, tokenizer_dir=None, train_batch_size=32, warmup_steps=0, weight_decay=0.01)
2025-05-06 04:37:22,157 - INFO - Random seed set to 2751
2025-05-06 04:37:23,132 - INFO - Cuda random seed set to 2751
2025-05-06 04:37:23,264 - INFO - Loading BabyLM Dataset...
2025-05-06 04:37:23,894 - INFO - Finished loading BabyLM
2025-05-06 04:37:25,291 - INFO - Using gpt2_collate_fn with bos_token_id 50256 and eos_token_id 50256
2025-05-06 04:37:25,534 - INFO - Model size: 124.4M parameters
2025-05-06 04:37:25,538 - INFO - Epoch 1/1
2025-05-06 04:37:36,380 - INFO - Step 100: Loss: 4.5384, Learning rate: 0.0001
2025-05-06 04:37:46,170 - INFO - Step 200: Loss: 2.8704, Learning rate: 0.0001
2025-05-06 04:37:55,936 - INFO - Step 300: Loss: 3.0668, Learning rate: 0.0001
2025-05-06 04:38:05,693 - INFO - Step 400: Loss: 3.7534, Learning rate: 0.0001
2025-05-06 04:38:15,676 - INFO - Step 500: Loss: 3.2037, Learning rate: 0.0001
2025-05-06 04:38:25,473 - INFO - Step 600: Loss: 2.8163, Learning rate: 0.0001
2025-05-06 04:38:35,265 - INFO - Step 700: Loss: 2.9105, Learning rate: 0.0001
2025-05-06 04:38:45,101 - INFO - Step 800: Loss: 2.9423, Learning rate: 0.0001
2025-05-06 04:38:54,879 - INFO - Step 900: Loss: 2.5537, Learning rate: 0.0001
2025-05-06 04:39:04,878 - INFO - Step 1000: Loss: 3.3415, Learning rate: 0.0001
2025-05-06 04:39:14,852 - INFO - Step 1100: Loss: 3.5092, Learning rate: 0.0001
2025-05-06 04:39:25,041 - INFO - Step 1200: Loss: 3.2658, Learning rate: 0.0001
2025-05-06 04:39:34,818 - INFO - Step 1300: Loss: 2.7138, Learning rate: 0.0001
2025-05-06 04:39:44,652 - INFO - Step 1400: Loss: 3.0368, Learning rate: 0.0001
2025-05-06 04:39:54,508 - INFO - Step 1500: Loss: 2.8855, Learning rate: 0.0001
2025-05-06 04:40:04,570 - INFO - Step 1600: Loss: 2.9086, Learning rate: 0.0001
2025-05-06 04:40:14,403 - INFO - Step 1700: Loss: 3.5350, Learning rate: 0.0001
2025-05-06 04:40:24,219 - INFO - Step 1800: Loss: 2.8467, Learning rate: 0.0001
2025-05-06 04:40:34,043 - INFO - Step 1900: Loss: 1.8225, Learning rate: 0.0001
2025-05-06 04:40:43,862 - INFO - Step 2000: Loss: 1.8851, Learning rate: 0.0001
2025-05-06 04:40:53,754 - INFO - Step 2100: Loss: 2.4305, Learning rate: 0.0001
2025-05-06 04:41:03,655 - INFO - Step 2200: Loss: 2.4755, Learning rate: 0.0001
2025-05-06 04:41:13,522 - INFO - Step 2300: Loss: 2.8594, Learning rate: 0.0001
2025-05-06 04:41:23,402 - INFO - Step 2400: Loss: 1.8620, Learning rate: 0.0001
2025-05-06 04:41:33,335 - INFO - Step 2500: Loss: 2.0183, Learning rate: 0.0001
2025-05-06 04:41:43,206 - INFO - Step 2600: Loss: 2.4763, Learning rate: 0.0001
2025-05-06 04:41:53,131 - INFO - Step 2700: Loss: 2.6662, Learning rate: 0.0001
2025-05-06 04:42:02,982 - INFO - Step 2800: Loss: 2.0109, Learning rate: 0.0001
2025-05-06 04:42:12,959 - INFO - Step 2900: Loss: 3.4187, Learning rate: 0.0001
2025-05-06 04:42:23,066 - INFO - Step 3000: Loss: 2.5097, Learning rate: 0.0001
2025-05-06 04:42:33,063 - INFO - Step 3100: Loss: 2.8313, Learning rate: 0.0001
2025-05-06 04:42:43,850 - INFO - Step 3200: Loss: 2.6064, Learning rate: 0.0001
2025-05-06 04:42:53,941 - INFO - Step 3300: Loss: 3.2647, Learning rate: 0.0001
2025-05-06 04:43:04,039 - INFO - Step 3400: Loss: 2.4245, Learning rate: 0.0001
2025-05-06 04:43:14,098 - INFO - Step 3500: Loss: 2.0297, Learning rate: 0.0001
2025-05-06 04:43:24,020 - INFO - Step 3600: Loss: 2.1960, Learning rate: 0.0001
2025-05-06 04:43:33,886 - INFO - Step 3700: Loss: 2.1738, Learning rate: 0.0001
2025-05-06 04:43:43,729 - INFO - Step 3800: Loss: 3.0284, Learning rate: 0.0001
2025-05-06 04:43:53,556 - INFO - Step 3900: Loss: 2.3709, Learning rate: 0.0001
2025-05-06 04:44:03,371 - INFO - Step 4000: Loss: 2.5769, Learning rate: 0.0001
2025-05-06 04:44:13,277 - INFO - Step 4100: Loss: 2.2873, Learning rate: 0.0001
2025-05-06 04:44:23,072 - INFO - Step 4200: Loss: 2.2302, Learning rate: 0.0001
2025-05-06 04:44:32,871 - INFO - Step 4300: Loss: 2.2760, Learning rate: 0.0001
2025-05-06 04:44:42,719 - INFO - Step 4400: Loss: 1.7266, Learning rate: 0.0001
2025-05-06 04:44:52,588 - INFO - Step 4500: Loss: 2.0647, Learning rate: 0.0001
2025-05-06 04:45:02,648 - INFO - Step 4600: Loss: 1.9360, Learning rate: 0.0001
2025-05-06 04:45:12,470 - INFO - Step 4700: Loss: 3.1241, Learning rate: 0.0001
2025-05-06 04:45:22,350 - INFO - Step 4800: Loss: 3.6853, Learning rate: 0.0001
2025-05-06 04:45:32,196 - INFO - Step 4900: Loss: 3.4880, Learning rate: 0.0001
2025-05-06 04:45:41,978 - INFO - Step 5000: Loss: 2.9588, Learning rate: 0.0001
2025-05-06 04:45:51,927 - INFO - Step 5100: Loss: 2.9280, Learning rate: 0.0001
2025-05-06 04:46:01,819 - INFO - Step 5200: Loss: 2.3690, Learning rate: 0.0001
2025-05-06 04:46:11,698 - INFO - Step 5300: Loss: 2.8468, Learning rate: 0.0001
2025-05-06 04:46:21,562 - INFO - Step 5400: Loss: 1.8721, Learning rate: 0.0001
2025-05-06 04:46:31,411 - INFO - Step 5500: Loss: 1.7936, Learning rate: 0.0001
2025-05-06 04:46:41,259 - INFO - Step 5600: Loss: 2.0164, Learning rate: 0.0001
2025-05-06 04:46:51,085 - INFO - Step 5700: Loss: 2.1005, Learning rate: 0.0001
2025-05-06 04:47:01,055 - INFO - Step 5800: Loss: 2.3036, Learning rate: 0.0001
2025-05-06 04:47:10,945 - INFO - Step 5900: Loss: 2.1690, Learning rate: 0.0001
2025-05-06 04:47:20,831 - INFO - Step 6000: Loss: 2.4193, Learning rate: 0.0001
2025-05-06 04:47:30,719 - INFO - Step 6100: Loss: 2.8173, Learning rate: 0.0001
2025-05-06 04:47:41,332 - INFO - Step 6200: Loss: 4.1021, Learning rate: 0.0001
2025-05-06 04:47:51,182 - INFO - Step 6300: Loss: 2.6883, Learning rate: 0.0001
2025-05-06 04:48:01,098 - INFO - Step 6400: Loss: 2.8754, Learning rate: 0.0001
2025-05-06 04:48:11,049 - INFO - Step 6500: Loss: 3.2669, Learning rate: 0.0001
2025-05-06 04:48:20,933 - INFO - Step 6600: Loss: 2.7651, Learning rate: 0.0001
2025-05-06 04:48:30,833 - INFO - Step 6700: Loss: 2.7997, Learning rate: 0.0001
2025-05-06 04:48:40,689 - INFO - Step 6800: Loss: 3.2667, Learning rate: 0.0001
2025-05-06 04:48:50,567 - INFO - Step 6900: Loss: 2.4835, Learning rate: 0.0001
2025-05-06 04:49:00,521 - INFO - Step 7000: Loss: 2.0887, Learning rate: 0.0001
2025-05-06 04:49:10,491 - INFO - Step 7100: Loss: 2.5486, Learning rate: 0.0001
2025-05-06 04:49:20,442 - INFO - Step 7200: Loss: 3.2174, Learning rate: 0.0001
2025-05-06 04:49:30,324 - INFO - Step 7300: Loss: 3.3237, Learning rate: 0.0001
2025-05-06 04:49:40,188 - INFO - Step 7400: Loss: 2.9530, Learning rate: 0.0001
2025-05-06 04:49:50,159 - INFO - Step 7500: Loss: 3.3719, Learning rate: 0.0001
2025-05-06 04:50:00,070 - INFO - Step 7600: Loss: 3.5026, Learning rate: 0.0001
