2025-05-06 00:17:52,427 - INFO - Namespace(dropout=0.1, eval_batch_size=128, eval_steps=1000, learning_rate=0.0001, log_dir=None, logging_steps=100, lr_scheduler_type='linear', model_name='gpt2', n_epochs=1, output_dir='model_440', random_seed=440, save_steps=1000, tokenizer_dir=None, train_batch_size=32, warmup_steps=0, weight_decay=0.01)
2025-05-06 00:17:52,428 - INFO - Random seed set to 440
2025-05-06 00:17:53,753 - INFO - Cuda random seed set to 440
2025-05-06 00:17:53,888 - INFO - Loading BabyLM Dataset...
2025-05-06 04:32:08,619 - INFO - Namespace(dropout=0.1, eval_batch_size=128, eval_steps=1000, learning_rate=0.0001, log_dir=None, logging_steps=100, lr_scheduler_type='linear', model_name='gpt2', n_epochs=1, output_dir='model_440', random_seed=440, save_steps=1000, tokenizer_dir=None, train_batch_size=32, warmup_steps=0, weight_decay=0.01)
2025-05-06 04:32:08,641 - INFO - Random seed set to 440
2025-05-06 04:32:09,735 - INFO - Cuda random seed set to 440
2025-05-06 04:32:09,876 - INFO - Loading BabyLM Dataset...
2025-05-06 04:32:10,790 - INFO - Finished loading BabyLM
2025-05-06 04:32:12,195 - INFO - Using gpt2_collate_fn with bos_token_id 50256 and eos_token_id 50256
2025-05-06 04:32:12,434 - INFO - Model size: 124.4M parameters
2025-05-06 04:32:12,437 - INFO - Epoch 1/1
2025-05-06 04:32:20,334 - INFO - Step 100: Loss: 4.5428, Learning rate: 0.0001
2025-05-06 04:32:27,829 - INFO - Step 200: Loss: 2.8349, Learning rate: 0.0001
2025-05-06 04:32:36,030 - INFO - Step 300: Loss: 3.0095, Learning rate: 0.0001
2025-05-06 04:32:43,539 - INFO - Step 400: Loss: 3.7112, Learning rate: 0.0001
2025-05-06 04:32:51,214 - INFO - Step 500: Loss: 3.1857, Learning rate: 0.0001
2025-05-06 04:32:58,672 - INFO - Step 600: Loss: 2.8106, Learning rate: 0.0001
2025-05-06 04:33:06,158 - INFO - Step 700: Loss: 2.8719, Learning rate: 0.0001
2025-05-06 04:33:13,906 - INFO - Step 800: Loss: 2.9191, Learning rate: 0.0001
2025-05-06 04:33:21,373 - INFO - Step 900: Loss: 2.5035, Learning rate: 0.0001
2025-05-06 04:33:29,160 - INFO - Step 1000: Loss: 3.3567, Learning rate: 0.0001
2025-05-06 04:33:36,965 - INFO - Step 1100: Loss: 3.4875, Learning rate: 0.0001
2025-05-06 04:33:44,875 - INFO - Step 1200: Loss: 3.2799, Learning rate: 0.0001
2025-05-06 04:33:52,550 - INFO - Step 1300: Loss: 2.7251, Learning rate: 0.0001
2025-05-06 04:34:00,163 - INFO - Step 1400: Loss: 3.0100, Learning rate: 0.0001
2025-05-06 04:34:07,817 - INFO - Step 1500: Loss: 2.9113, Learning rate: 0.0001
2025-05-06 04:34:15,414 - INFO - Step 1600: Loss: 2.8949, Learning rate: 0.0001
2025-05-06 04:34:23,023 - INFO - Step 1700: Loss: 3.5765, Learning rate: 0.0001
2025-05-06 04:34:30,546 - INFO - Step 1800: Loss: 2.8409, Learning rate: 0.0001
2025-05-06 04:34:38,069 - INFO - Step 1900: Loss: 1.8958, Learning rate: 0.0001
2025-05-06 04:34:45,580 - INFO - Step 2000: Loss: 1.8918, Learning rate: 0.0001
2025-05-06 04:34:53,185 - INFO - Step 2100: Loss: 2.4144, Learning rate: 0.0001
2025-05-06 04:35:00,870 - INFO - Step 2200: Loss: 2.4642, Learning rate: 0.0001
2025-05-06 04:35:08,683 - INFO - Step 2300: Loss: 2.8558, Learning rate: 0.0001
2025-05-06 04:35:16,318 - INFO - Step 2400: Loss: 1.8546, Learning rate: 0.0001
2025-05-06 04:35:23,907 - INFO - Step 2500: Loss: 1.9925, Learning rate: 0.0001
2025-05-06 04:35:31,390 - INFO - Step 2600: Loss: 2.4291, Learning rate: 0.0001
2025-05-06 04:35:38,963 - INFO - Step 2700: Loss: 2.6631, Learning rate: 0.0001
2025-05-06 04:35:46,496 - INFO - Step 2800: Loss: 1.9984, Learning rate: 0.0001
2025-05-06 04:35:54,201 - INFO - Step 2900: Loss: 3.4363, Learning rate: 0.0001
2025-05-06 04:36:01,952 - INFO - Step 3000: Loss: 2.4487, Learning rate: 0.0001
2025-05-06 04:36:09,630 - INFO - Step 3100: Loss: 2.8244, Learning rate: 0.0001
2025-05-06 04:36:17,267 - INFO - Step 3200: Loss: 2.6108, Learning rate: 0.0001
2025-05-06 04:36:25,014 - INFO - Step 3300: Loss: 3.2196, Learning rate: 0.0001
2025-05-06 04:36:32,794 - INFO - Step 3400: Loss: 2.4449, Learning rate: 0.0001
2025-05-06 04:36:40,519 - INFO - Step 3500: Loss: 2.0322, Learning rate: 0.0001
2025-05-06 04:36:48,005 - INFO - Step 3600: Loss: 2.1991, Learning rate: 0.0001
2025-05-06 04:36:55,529 - INFO - Step 3700: Loss: 2.1301, Learning rate: 0.0001
2025-05-06 04:37:03,359 - INFO - Step 3800: Loss: 3.0709, Learning rate: 0.0001
2025-05-06 04:37:10,932 - INFO - Step 3900: Loss: 2.3306, Learning rate: 0.0001
2025-05-06 04:37:18,477 - INFO - Step 4000: Loss: 2.5789, Learning rate: 0.0001
2025-05-06 04:37:25,990 - INFO - Step 4100: Loss: 2.2890, Learning rate: 0.0001
2025-05-06 04:37:33,391 - INFO - Step 4200: Loss: 2.2480, Learning rate: 0.0001
2025-05-06 04:37:41,678 - INFO - Step 4300: Loss: 2.2782, Learning rate: 0.0001
2025-05-06 04:37:49,104 - INFO - Step 4400: Loss: 1.6954, Learning rate: 0.0001
2025-05-06 04:37:56,591 - INFO - Step 4500: Loss: 2.0729, Learning rate: 0.0001
2025-05-06 04:38:04,075 - INFO - Step 4600: Loss: 1.9555, Learning rate: 0.0001
2025-05-06 04:38:11,585 - INFO - Step 4700: Loss: 3.1332, Learning rate: 0.0001
2025-05-06 04:38:19,084 - INFO - Step 4800: Loss: 3.4573, Learning rate: 0.0001
2025-05-06 04:38:26,574 - INFO - Step 4900: Loss: 3.4419, Learning rate: 0.0001
2025-05-06 04:38:34,015 - INFO - Step 5000: Loss: 2.8613, Learning rate: 0.0001
2025-05-06 04:38:41,523 - INFO - Step 5100: Loss: 2.9054, Learning rate: 0.0001
2025-05-06 04:38:49,064 - INFO - Step 5200: Loss: 2.3670, Learning rate: 0.0001
2025-05-06 04:38:56,623 - INFO - Step 5300: Loss: 2.8601, Learning rate: 0.0001
2025-05-06 04:39:04,069 - INFO - Step 5400: Loss: 1.8860, Learning rate: 0.0001
2025-05-06 04:39:11,511 - INFO - Step 5500: Loss: 1.7629, Learning rate: 0.0001
2025-05-06 04:39:18,959 - INFO - Step 5600: Loss: 1.9953, Learning rate: 0.0001
2025-05-06 04:39:26,456 - INFO - Step 5700: Loss: 2.0430, Learning rate: 0.0001
2025-05-06 04:39:33,992 - INFO - Step 5800: Loss: 2.3213, Learning rate: 0.0001
2025-05-06 04:39:41,516 - INFO - Step 5900: Loss: 2.1597, Learning rate: 0.0001
2025-05-06 04:39:49,048 - INFO - Step 6000: Loss: 2.4100, Learning rate: 0.0001
2025-05-06 04:39:56,622 - INFO - Step 6100: Loss: 2.8262, Learning rate: 0.0001
2025-05-06 04:40:04,314 - INFO - Step 6200: Loss: 4.1533, Learning rate: 0.0001
2025-05-06 04:40:11,759 - INFO - Step 6300: Loss: 2.6248, Learning rate: 0.0001
2025-05-06 04:40:19,353 - INFO - Step 6400: Loss: 2.8757, Learning rate: 0.0001
2025-05-06 04:40:27,040 - INFO - Step 6500: Loss: 3.2454, Learning rate: 0.0001
2025-05-06 04:40:34,481 - INFO - Step 6600: Loss: 2.8023, Learning rate: 0.0001
2025-05-06 04:40:41,918 - INFO - Step 6700: Loss: 2.7851, Learning rate: 0.0001
2025-05-06 04:40:49,443 - INFO - Step 6800: Loss: 3.1545, Learning rate: 0.0001
2025-05-06 04:40:56,974 - INFO - Step 6900: Loss: 2.4572, Learning rate: 0.0001
2025-05-06 04:41:04,366 - INFO - Step 7000: Loss: 2.0559, Learning rate: 0.0001
2025-05-06 04:41:11,779 - INFO - Step 7100: Loss: 2.5802, Learning rate: 0.0001
2025-05-06 04:41:19,215 - INFO - Step 7200: Loss: 3.3842, Learning rate: 0.0001
2025-05-06 04:41:26,725 - INFO - Step 7300: Loss: 3.2745, Learning rate: 0.0001
2025-05-06 04:41:34,331 - INFO - Step 7400: Loss: 2.9950, Learning rate: 0.0001
2025-05-06 04:41:41,930 - INFO - Step 7500: Loss: 3.3155, Learning rate: 0.0001
2025-05-06 04:41:49,421 - INFO - Step 7600: Loss: 3.4591, Learning rate: 0.0001
2025-05-06 04:41:56,995 - INFO - Step 7700: Loss: 2.9257, Learning rate: 0.0001
2025-05-06 04:42:04,584 - INFO - Step 7800: Loss: 3.2906, Learning rate: 0.0001
2025-05-06 04:42:12,083 - INFO - Step 7900: Loss: 1.9519, Learning rate: 0.0001
2025-05-06 04:42:19,529 - INFO - Step 8000: Loss: 2.6500, Learning rate: 0.0001
2025-05-06 04:42:27,014 - INFO - Step 8100: Loss: 2.4462, Learning rate: 0.0001
2025-05-06 04:42:35,392 - INFO - Step 8200: Loss: 2.5972, Learning rate: 0.0001
2025-05-06 04:42:43,061 - INFO - Step 8300: Loss: 2.8410, Learning rate: 0.0001
2025-05-06 04:42:50,607 - INFO - Step 8400: Loss: 3.4243, Learning rate: 0.0001
2025-05-06 04:42:58,236 - INFO - Step 8500: Loss: 2.8723, Learning rate: 0.0001
2025-05-06 04:43:05,791 - INFO - Step 8600: Loss: 3.3221, Learning rate: 0.0001
2025-05-06 04:43:13,403 - INFO - Step 8700: Loss: 2.9017, Learning rate: 0.0001
2025-05-06 04:43:21,212 - INFO - Step 8800: Loss: 3.0830, Learning rate: 0.0001
2025-05-06 04:43:28,673 - INFO - Step 8900: Loss: 3.1468, Learning rate: 0.0001
2025-05-06 04:43:36,228 - INFO - Step 9000: Loss: 2.3519, Learning rate: 0.0001
2025-05-06 04:43:43,830 - INFO - Step 9100: Loss: 2.8572, Learning rate: 0.0001
2025-05-06 04:43:51,352 - INFO - Step 9200: Loss: 2.5250, Learning rate: 0.0001
2025-05-06 04:43:58,862 - INFO - Step 9300: Loss: 3.7378, Learning rate: 0.0001
2025-05-06 04:44:06,382 - INFO - Step 9400: Loss: 2.5091, Learning rate: 0.0001
2025-05-06 04:44:13,875 - INFO - Step 9500: Loss: 1.9225, Learning rate: 0.0001
2025-05-06 04:44:21,345 - INFO - Step 9600: Loss: 2.0435, Learning rate: 0.0001
2025-05-06 04:44:28,795 - INFO - Step 9700: Loss: 2.3552, Learning rate: 0.0001
2025-05-06 04:44:36,248 - INFO - Step 9800: Loss: 1.7115, Learning rate: 0.0001
2025-05-06 04:44:43,715 - INFO - Step 9900: Loss: 1.9546, Learning rate: 0.0001
2025-05-06 04:44:51,147 - INFO - Step 10000: Loss: 2.2445, Learning rate: 0.0001
2025-05-06 04:44:58,621 - INFO - Step 10100: Loss: 2.0540, Learning rate: 0.0001
2025-05-06 04:45:06,324 - INFO - Step 10200: Loss: 2.3070, Learning rate: 0.0001
2025-05-06 04:45:13,749 - INFO - Step 10300: Loss: 1.8925, Learning rate: 0.0001
2025-05-06 04:45:21,213 - INFO - Step 10400: Loss: 2.2734, Learning rate: 0.0001
2025-05-06 04:45:28,651 - INFO - Step 10500: Loss: 1.9293, Learning rate: 0.0001
2025-05-06 04:45:36,052 - INFO - Step 10600: Loss: 1.6336, Learning rate: 0.0001
2025-05-06 04:45:43,518 - INFO - Step 10700: Loss: 1.5345, Learning rate: 0.0001
2025-05-06 04:45:51,046 - INFO - Step 10800: Loss: 2.3434, Learning rate: 0.0001
2025-05-06 04:45:58,498 - INFO - Step 10900: Loss: 2.0329, Learning rate: 0.0001
2025-05-06 04:46:05,896 - INFO - Step 11000: Loss: 1.7877, Learning rate: 0.0001
2025-05-06 04:46:13,387 - INFO - Step 11100: Loss: 2.0403, Learning rate: 0.0001
2025-05-06 04:46:20,879 - INFO - Step 11200: Loss: 1.2597, Learning rate: 0.0001
2025-05-06 04:46:28,322 - INFO - Step 11300: Loss: 2.3901, Learning rate: 0.0001
2025-05-06 04:46:35,837 - INFO - Step 11400: Loss: 2.1129, Learning rate: 0.0001
2025-05-06 04:46:43,291 - INFO - Step 11500: Loss: 2.2148, Learning rate: 0.0001
2025-05-06 04:46:50,769 - INFO - Step 11600: Loss: 1.4007, Learning rate: 0.0001
2025-05-06 04:46:58,192 - INFO - Step 11700: Loss: 1.7676, Learning rate: 0.0001
2025-05-06 04:47:05,607 - INFO - Step 11800: Loss: 2.0421, Learning rate: 0.0001
