2025-05-06 04:47:55,400 - INFO - Namespace(dropout=0.1, eval_batch_size=128, eval_steps=1000, learning_rate=0.0001, log_dir=None, logging_steps=100, lr_scheduler_type='linear', model_name='gpt2', n_epochs=1, output_dir='model_5731', random_seed=5731, save_steps=1000, tokenizer_dir=None, train_batch_size=32, warmup_steps=0, weight_decay=0.01)
2025-05-06 04:47:55,401 - INFO - Random seed set to 5731
2025-05-06 04:47:56,629 - INFO - Cuda random seed set to 5731
2025-05-06 04:47:56,746 - INFO - Loading BabyLM Dataset...
2025-05-06 04:47:57,472 - INFO - Finished loading BabyLM
2025-05-06 04:47:58,765 - INFO - Using gpt2_collate_fn with bos_token_id 50256 and eos_token_id 50256
2025-05-06 04:47:59,033 - INFO - Model size: 124.4M parameters
2025-05-06 04:47:59,037 - INFO - Epoch 1/1
2025-05-06 04:48:08,040 - INFO - Step 100: Loss: 4.5503, Learning rate: 0.0001
2025-05-06 04:48:16,194 - INFO - Step 200: Loss: 2.8760, Learning rate: 0.0001
2025-05-06 04:48:24,066 - INFO - Step 300: Loss: 3.0440, Learning rate: 0.0001
2025-05-06 04:48:33,359 - INFO - Step 400: Loss: 3.7561, Learning rate: 0.0001
2025-05-06 04:48:43,169 - INFO - Step 500: Loss: 3.1677, Learning rate: 0.0001
2025-05-06 04:48:52,813 - INFO - Step 600: Loss: 2.8695, Learning rate: 0.0001
2025-05-06 04:49:02,524 - INFO - Step 700: Loss: 2.8541, Learning rate: 0.0001
2025-05-06 04:49:12,235 - INFO - Step 800: Loss: 2.9158, Learning rate: 0.0001
2025-05-06 04:49:21,970 - INFO - Step 900: Loss: 2.5108, Learning rate: 0.0001
2025-05-06 04:49:32,117 - INFO - Step 1000: Loss: 3.3636, Learning rate: 0.0001
2025-05-06 04:49:42,065 - INFO - Step 1100: Loss: 3.4524, Learning rate: 0.0001
2025-05-06 04:49:52,350 - INFO - Step 1200: Loss: 3.2473, Learning rate: 0.0001
2025-05-06 04:50:02,091 - INFO - Step 1300: Loss: 2.7219, Learning rate: 0.0001
2025-05-06 04:50:12,252 - INFO - Step 1400: Loss: 2.9839, Learning rate: 0.0001
2025-05-06 04:50:22,081 - INFO - Step 1500: Loss: 2.8675, Learning rate: 0.0001
2025-05-06 04:50:31,732 - INFO - Step 1600: Loss: 2.8974, Learning rate: 0.0001
2025-05-06 04:50:41,538 - INFO - Step 1700: Loss: 3.5745, Learning rate: 0.0001
2025-05-06 04:50:51,246 - INFO - Step 1800: Loss: 2.8722, Learning rate: 0.0001
