2025-05-06 04:21:26,252 - INFO - Namespace(dropout=0.1, eval_batch_size=128, eval_steps=1000, learning_rate=0.0001, log_dir=None, logging_steps=100, lr_scheduler_type='linear', model_name='gpt2', n_epochs=1, output_dir='model_7429', random_seed=7429, save_steps=1000, tokenizer_dir=None, train_batch_size=32, warmup_steps=0, weight_decay=0.01)
2025-05-06 04:21:26,284 - INFO - Random seed set to 7429
2025-05-06 04:21:27,297 - INFO - Cuda random seed set to 7429
2025-05-06 04:21:27,448 - INFO - Loading BabyLM Dataset...
2025-05-06 04:22:00,018 - INFO - Finished loading BabyLM
2025-05-06 04:22:01,507 - INFO - Using gpt2_collate_fn with bos_token_id 50256 and eos_token_id 50256
2025-05-06 04:22:01,797 - INFO - Model size: 124.4M parameters
2025-05-06 04:22:01,808 - INFO - Epoch 1/1
2025-05-06 04:22:12,695 - INFO - Step 100: Loss: 4.5540, Learning rate: 0.0001
2025-05-06 04:22:22,582 - INFO - Step 200: Loss: 2.8737, Learning rate: 0.0001
2025-05-06 04:22:32,649 - INFO - Step 300: Loss: 3.0633, Learning rate: 0.0001
2025-05-06 04:22:43,282 - INFO - Step 400: Loss: 3.7598, Learning rate: 0.0001
2025-05-06 04:22:53,569 - INFO - Step 500: Loss: 3.1896, Learning rate: 0.0001
2025-05-06 04:23:03,314 - INFO - Step 600: Loss: 2.7980, Learning rate: 0.0001
2025-05-06 04:23:13,198 - INFO - Step 700: Loss: 2.8658, Learning rate: 0.0001
2025-05-06 04:23:23,006 - INFO - Step 800: Loss: 2.9389, Learning rate: 0.0001
2025-05-06 04:23:32,643 - INFO - Step 900: Loss: 2.5019, Learning rate: 0.0001
2025-05-06 04:23:42,694 - INFO - Step 1000: Loss: 3.3438, Learning rate: 0.0001
2025-05-06 04:23:52,886 - INFO - Step 1100: Loss: 3.4623, Learning rate: 0.0001
2025-05-06 04:24:03,214 - INFO - Step 1200: Loss: 3.2643, Learning rate: 0.0001
2025-05-06 04:24:13,080 - INFO - Step 1300: Loss: 2.6955, Learning rate: 0.0001
2025-05-06 04:24:22,792 - INFO - Step 1400: Loss: 2.9965, Learning rate: 0.0001
2025-05-06 04:24:32,588 - INFO - Step 1500: Loss: 2.8798, Learning rate: 0.0001
2025-05-06 04:24:42,416 - INFO - Step 1600: Loss: 2.8656, Learning rate: 0.0001
2025-05-06 04:24:52,203 - INFO - Step 1700: Loss: 3.5996, Learning rate: 0.0001
2025-05-06 04:25:01,898 - INFO - Step 1800: Loss: 2.7805, Learning rate: 0.0001
2025-05-06 04:25:11,939 - INFO - Step 1900: Loss: 1.8871, Learning rate: 0.0001
2025-05-06 04:25:21,598 - INFO - Step 2000: Loss: 1.9118, Learning rate: 0.0001
2025-05-06 04:25:31,129 - INFO - Step 2100: Loss: 2.4343, Learning rate: 0.0001
2025-05-06 04:25:41,118 - INFO - Step 2200: Loss: 2.4626, Learning rate: 0.0001
2025-05-06 04:25:50,911 - INFO - Step 2300: Loss: 2.8863, Learning rate: 0.0001
2025-05-06 04:26:00,800 - INFO - Step 2400: Loss: 1.9258, Learning rate: 0.0001
2025-05-06 04:26:10,818 - INFO - Step 2500: Loss: 2.0059, Learning rate: 0.0001
2025-05-06 04:26:20,685 - INFO - Step 2600: Loss: 2.4975, Learning rate: 0.0001
2025-05-06 04:26:30,577 - INFO - Step 2700: Loss: 2.7216, Learning rate: 0.0001
2025-05-06 04:26:40,534 - INFO - Step 2800: Loss: 1.9455, Learning rate: 0.0001
2025-05-06 04:26:50,681 - INFO - Step 2900: Loss: 3.4234, Learning rate: 0.0001
2025-05-06 04:27:00,879 - INFO - Step 3000: Loss: 2.4854, Learning rate: 0.0001
2025-05-06 04:27:10,861 - INFO - Step 3100: Loss: 2.8259, Learning rate: 0.0001
2025-05-06 04:27:20,769 - INFO - Step 3200: Loss: 2.6110, Learning rate: 0.0001
2025-05-06 04:27:30,735 - INFO - Step 3300: Loss: 3.2498, Learning rate: 0.0001
2025-05-06 04:27:41,630 - INFO - Step 3400: Loss: 2.4102, Learning rate: 0.0001
2025-05-06 04:27:51,780 - INFO - Step 3500: Loss: 2.0462, Learning rate: 0.0001
2025-05-06 04:28:01,639 - INFO - Step 3600: Loss: 2.2158, Learning rate: 0.0001
2025-05-06 04:28:11,244 - INFO - Step 3700: Loss: 2.1629, Learning rate: 0.0001
2025-05-06 04:28:20,664 - INFO - Step 3800: Loss: 3.0706, Learning rate: 0.0001
2025-05-06 04:28:30,646 - INFO - Step 3900: Loss: 2.3961, Learning rate: 0.0001
2025-05-06 04:28:40,388 - INFO - Step 4000: Loss: 2.5703, Learning rate: 0.0001
2025-05-06 04:28:50,176 - INFO - Step 4100: Loss: 2.2905, Learning rate: 0.0001
